docid,class,year,peopl,on,game,time,first,govern,go,world,get,plai,two,film,compani,work,uk,show,sai,firm,against,want,just,music,back,best,told,win,market,number,plan,take,servic,includ,ad,report,wai,month,countri,set,player,befor,labour,000,need,week,parti,look,bbc,expect,three
sport.483,sport,0,0,1,2,2,1,0,0,1,0,0,4,0,0,0,0,1,1,0,0,0,1,0,1,0,1,3,0,0,0,0,1,0,0,0,2,0,0,11,0,0,0,0,0,0,0,1,0,0,2
sport.484,sport,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
sport.485,sport,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
sport.486,sport,0,0,3,3,0,5,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,4,0,0,2,0,0,0,1,2,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0
sport.487,sport,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sport.488,sport,1,0,1,6,0,3,0,3,1,1,1,1,0,0,0,0,0,2,0,0,1,3,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0
sport.489,sport,1,2,2,0,1,4,0,1,0,1,6,2,0,0,2,0,0,0,0,3,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,2,0
sport.490,sport,1,2,2,0,1,4,0,1,0,1,7,2,0,0,2,0,0,0,0,3,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,2,0
sport.491,sport,0,0,6,19,3,10,0,5,1,3,3,7,0,0,1,0,0,0,0,0,0,0,0,6,0,0,5,0,1,0,6,6,1,0,0,2,0,0,17,3,7,0,0,0,0,0,3,0,0,4
sport.492,sport,6,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0
sport.493,sport,3,1,4,2,1,1,0,4,1,1,3,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,2,0,4,0,2,1,0,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2
sport.494,sport,1,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
sport.495,sport,9,0,6,2,0,2,0,2,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,2,1,0,6,0,3,0,2,0,0,0,0,1,0,1,1,2,3,0,0,1,0,0,1,0,0,1
sport.496,sport,0,0,1,1,1,0,0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
sport.497,sport,2,0,1,0,1,1,0,1,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
sport.498,sport,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sport.499,sport,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
sport.500,sport,2,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
sport.501,sport,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sport.502,sport,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2
sport.503,sport,0,0,1,2,0,0,0,0,1,2,5,2,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,0,1,0,1,0,0,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0
sport.504,sport,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
sport.505,sport,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
sport.506,sport,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sport.507,sport,0,1,0,2,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,0,1
sport.508,sport,0,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sport.509,sport,0,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
sport.510,sport,1,0,0,2,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,1
sport.511,sport,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0
tech.001,tech,0,0,4,0,0,0,2,0,1,1,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0
tech.002,tech,0,8,1,1,2,1,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1
tech.003,tech,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
tech.004,tech,5,0,3,1,0,0,0,4,1,3,0,1,0,0,2,0,0,1,0,0,1,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,2
tech.005,tech,3,5,1,9,1,0,0,0,6,3,1,0,0,2,1,3,0,1,1,0,4,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0
tech.006,tech,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,3
tech.007,tech,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
tech.008,tech,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tech.009,tech,1,2,3,2,5,11,0,1,3,1,1,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,4,5,0,0,0,5,1,0,4,0,0,2,4,0,0,0,2,1,0,0,0,0,2
tech.010,tech,0,3,1,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,1,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tech.011,tech,3,8,0,0,0,0,0,0,0,1,0,1,1,1,0,7,4,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,1,0,4,0,2,0,1,2,0,0
tech.012,tech,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tech.013,tech,0,1,1,0,2,3,0,1,3,0,0,1,16,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,1,0,0,0
tech.014,tech,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tech.015,tech,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1
tech.016,tech,0,3,6,0,3,1,0,0,0,1,0,1,0,2,1,0,0,2,0,0,1,3,0,0,0,1,0,0,0,0,3,1,1,2,0,2,2,1,0,0,0,0,1,0,0,0,1,1,0,0
tech.017,tech,3,5,2,0,0,0,0,2,1,3,0,1,0,0,0,1,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,4,1,0,2,0,0,0,0,1,2,0,0,1,0,0,1
tech.018,tech,4,0,0,4,1,1,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
tech.019,tech,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0
tech.020,tech,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,1,0,0,1,0,1,0
tech.021,tech,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,1
tech.022,tech,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tech.023,tech,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,1,6,0,0,0,2,0,1,0,0,0,0,0
tech.024,tech,0,9,1,10,0,0,0,0,1,0,1,0,0,3,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
tech.025,tech,2,0,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tech.026,tech,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
tech.027,tech,0,5,1,0,0,1,0,1,0,3,0,2,0,1,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tech.028,tech,0,1,0,1,0,1,0,0,0,0,2,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,1,1,9,0,0
tech.029,tech,1,0,1,0,1,0,0,1,0,0,0,0,0,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0
tech.030,tech,0,0,2,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tech.031,tech,2,8,3,0,3,0,0,1,0,2,0,1,0,4,1,1,0,0,3,0,2,3,0,2,0,2,0,0,2,0,2,1,0,1,1,2,0,0,0,0,2,0,1,1,0,1,0,2,1,0
tech.032,tech,2,2,7,0,3,0,0,0,1,1,0,2,0,4,2,1,1,4,1,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1
tech.033,tech,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0
tech.034,tech,2,7,1,0,1,0,4,1,0,3,0,0,0,0,1,3,1,0,2,1,0,0,0,0,0,1,0,0,4,0,1,10,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tech.035,tech,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0
tech.036,tech,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
tech.037,tech,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
tech.038,tech,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tech.039,tech,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tech.040,tech,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,13,0,0,1,0,7,0,0,0,2,1,2,0,1,1,0,0,8,0,0,0,0,0,0,0,1,0,0
tech.041,tech,1,1,2,0,1,0,0,0,0,0,0,1,0,2,0,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,6,0,3,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0
tech.042,tech,1,2,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
tech.043,tech,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
tech.044,tech,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
tech.045,tech,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
tech.046,tech,3,1,0,5,0,0,0,0,0,0,0,1,5,1,0,0,1,0,0,0,0,0,3,0,8,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
tech.047,tech,0,2,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0
tech.048,tech,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
tech.049,tech,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,4,0,0,0
tech.050,tech,2,3,1,2,1,1,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0
tech.051,tech,0,2,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
tech.052,tech,4,0,0,7,0,0,0,1,0,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0
tech.053,tech,1,5,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tech.054,tech,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tech.055,tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tech.056,tech,4,0,0,10,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,1,0,4,0,0,0
tech.057,tech,4,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tech.058,tech,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
tech.059,tech,1,6,1,2,0,1,0,1,0,3,0,1,0,0,3,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,15,1,0,5,2,0,0,1,3,1,0,0,3,0,0,0,0,2,0
tech.060,tech,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
tech.061,tech,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
tech.062,tech,0,2,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tech.063,tech,5,0,3,1,0,0,0,4,1,3,0,1,0,0,2,0,0,1,0,0,1,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,2
tech.064,tech,5,8,0,0,2,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,3,14,0,0,1,0,6,0,0,0,3,0,1,1,1,0,0,1,4,0,0,0,0,0,0,3,1,0,1
tech.065,tech,0,1,4,0,0,0,0,0,1,1,1,1,0,3,1,0,0,0,4,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0
tech.066,tech,0,1,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,0,3,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0
tech.067,tech,1,4,0,0,0,2,0,1,0,6,0,0,0,1,1,2,0,0,9,0,1,1,0,0,0,2,0,2,0,0,0,8,0,1,1,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0
tech.068,tech,0,1,2,0,0,5,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tech.069,tech,4,5,5,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,0,0,2,0,2,0,1,0,0,3,0,2,5,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,3
tech.070,tech,2,0,1,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1
tech.071,tech,1,1,1,31,1,0,0,0,1,0,1,1,0,1,4,0,0,0,2,0,1,1,0,0,1,0,1,5,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,2,0,0,2,0,0,0
tech.072,tech,3,1,2,1,0,0,1,0,1,1,0,2,0,2,1,0,1,0,3,0,1,3,2,0,0,3,0,4,0,0,1,0,0,0,1,0,4,0,1,1,0,0,1,2,0,0,0,3,0,2
tech.073,tech,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,3,0,0,0,2,1,0,0,0,1,1,0
tech.074,tech,1,8,0,0,1,0,2,2,1,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,3,2,0,3,1,0,0,0,0,0,0,0,1,0,0,2
tech.075,tech,1,0,3,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
tech.076,tech,0,4,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
tech.077,tech,0,3,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
tech.078,tech,1,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tech.079,tech,0,1,0,0,2,0,1,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
tech.080,tech,1,0,2,0,2,0,1,0,0,0,0,1,0,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tech.081,tech,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,1,0,4,0,0,2
tech.082,tech,1,1,1,9,1,1,0,2,0,2,0,0,0,5,0,3,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,2,2
tech.083,tech,1,3,1,0,1,1,0,0,0,1,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tech.084,tech,0,0,1,9,1,2,0,0,1,0,4,0,0,2,0,2,0,1,0,1,1,2,1,1,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
tech.085,tech,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0
tech.086,tech,0,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tech.087,tech,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,3,0,0
tech.088,tech,7,3,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,8,1,0,0,0,0,0,0,3,3,0,1,1,0,0,0,1,0,1,2,0,0,0,1,0,1
tech.089,tech,0,5,0,0,1,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tech.090,tech,1,0,6,0,0,0,0,2,9,2,1,1,0,1,1,0,1,8,0,1,2,5,4,0,1,0,0,1,0,3,1,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0
tech.091,tech,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0
tech.092,tech,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,12,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,3,0,1,0,0,0,0,0
tech.093,tech,4,0,0,0,0,1,0,4,1,3,0,0,0,0,2,2,1,0,2,0,2,1,1,2,0,0,1,1,3,0,0,5,0,0,0,3,2,1,3,2,0,0,0,0,0,0,5,0,0,0
tech.094,tech,1,4,3,1,6,2,0,2,5,1,1,1,9,1,5,0,3,5,0,0,2,2,0,0,0,1,0,1,1,0,4,0,0,1,0,1,2,0,0,2,0,0,0,1,0,0,2,1,0,1
tech.095,tech,1,2,1,27,8,0,0,3,0,8,11,1,1,0,1,1,0,0,0,2,1,1,1,0,2,0,1,1,2,0,3,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,4,1,0,0
tech.096,tech,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tech.097,tech,0,7,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tech.098,tech,4,4,0,0,1,6,0,0,1,1,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
tech.099,tech,2,3,1,0,0,0,1,2,1,0,1,1,0,1,0,0,0,5,1,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0
